mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_class_weight	param_l1_ratio	param_loss	param_n_iter_no_change	param_penalty	param_power_t	params	split0_test_score	split1_test_score	split2_test_score	mean_test_score	std_test_score	rank_test_score	learner ID
0.4328884283701579	0.020249711914171405	0.006372292836507161	0.0005377110312915935	0.01		0.5	log	8	elasticnet	0.5	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.5, 'loss': 'log', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.5}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.42884381612141925	0.03469826899827501	0.006673415501912435	0.0001729918433957439	0.01		0.5	log	8	elasticnet	0.4	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.5, 'loss': 'log', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.4}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.4183814525604248	0.01768379228016557	0.006831566492716472	0.0001641568428251272	0.01		0.5	log	8	elasticnet	0.3	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.5, 'loss': 'log', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.3}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.405558983484904	0.008327542480073905	0.007182995478312175	0.0008098566258161085	0.01		0.5	log	8	elasticnet	0.2	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.5, 'loss': 'log', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.2}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.41681814193725586	0.05768099877071079	0.006536165873209636	0.0001785872753624749	0.01		0.5	log	8	elasticnet	0.1	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.5, 'loss': 'log', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.1}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.9010595480600992	0.05075754740879145	0.011824448903401693	0.007630098768189736	0.01		0.5	hinge	32	elasticnet	0.5	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.5, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.5}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.8668235143025717	0.04457849724052312	0.00637062390645345	0.0003331937720510162	0.01		0.5	hinge	32	elasticnet	0.4	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.5, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.4}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.8591860135396322	0.026054048693398307	0.006437937418619792	0.00011229107298829818	0.01		0.4	hinge	32	elasticnet	0.5	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.4, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.5}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.8793416023254395	0.07736126373942544	0.006386597951253255	0.00033774246845282686	0.01		0.4	hinge	32	elasticnet	0.4	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.4, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.4}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.9520879586537679	0.10050386162215136	0.012472311655680338	0.007600239894003163	0.01		0.4	hinge	32	elasticnet	0.3	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.4, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.3}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.8397323290506998	0.02138798513108624	0.006539662679036458	7.018375984120465e-05	0.01		0.4	hinge	32	elasticnet	0.2	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.4, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.2}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.8681903680165609	0.02062999011484835	0.006727774937947591	4.578147193031883e-05	0.01		0.2	hinge	32	elasticnet	0.2	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.2, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.2}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.8390422662099203	0.013892665116300159	0.006366332372029622	0.000112304571242088	0.01		0.2	hinge	32	elasticnet	0.1	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.2, 'loss': 'hinge', 'n_iter_no_change': 32, 'penalty': 'elasticnet', 'power_t': 0.1}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.2861138979593913	0.019654515545124488	0.006989240646362305	0.0001438058706191281	0.01		0.2	hinge	8	elasticnet	0.5	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.2, 'loss': 'hinge', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.5}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.25197680791219074	0.010508626518459624	0.006988207499186198	5.1986307218238865e-05	0.01		0.2	hinge	8	elasticnet	0.4	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.2, 'loss': 'hinge', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.4}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
0.2776490847269694	0.04821577174101806	0.0066343943277994795	0.0002828181933841814	0.01		0.2	hinge	8	elasticnet	0.3	{'alpha': 0.01, 'class_weight': None, 'l1_ratio': 0.2, 'loss': 'hinge', 'n_iter_no_change': 8, 'penalty': 'elasticnet', 'power_t': 0.3}	0.0	0.0	0.0	0.0	0.0	1390	Learner_0
