mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_l1_ratio	param_loss	param_penalty	params	split0_test_score	split1_test_score	split2_test_score	mean_test_score	std_test_score	rank_test_score	learner ID
0.14779170354207358	0.0031384398461801787	0.0037152767181396484	0.000112941139926857	0.001	0.05	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.05, 'loss': 'log', 'penalty': 'elasticnet'}	0.1559633027522936	0.1751152073732719	0.14883720930232555	0.15997190647596368	0.011096094613698745	37	Learner_0
0.13150739669799805	0.010143130788689114	0.003957112630208333	0.000747176726860825	0.001	0.25	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.25, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.15668202764976957	0.17431192660550457	0.16589861751152077	0.1656308572555983	0.0071998660155748835	36	Learner_0
0.10979572931925456	0.012524010976355611	0.0034907658894856772	0.00031819871118759087	0.001	0.25	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.25, 'loss': 'log', 'penalty': 'elasticnet'}	0.0956937799043062	0.10526315789473685	0.0878048780487805	0.09625393861594118	0.0071383105905901325	42	Learner_0
0.11281228065490723	0.003974811361522345	0.0038193861643473306	0.0004643884064454421	0.001	0.3	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.3, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.13084112149532712	0.15668202764976957	0.14953271028037382	0.14568528647515686	0.010894650374484664	38	Learner_0
0.11362957954406738	0.007488431224325484	0.003633578618367513	0.00034862646614180234	0.001	0.3	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.3, 'loss': 'log', 'penalty': 'elasticnet'}	0.07729468599033816	0.10526315789473685	0.07843137254901959	0.08699640547803154	0.012924877742118849	44	Learner_0
0.08049623171488444	0.011296890675379227	0.0032149950663248696	0.00013826692607268054	0.001	0.6	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.6, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.0956937799043062	0.09523809523809523	0.10576923076923077	0.09890036863721074	0.004860580374830358	40	Learner_0
0.10694313049316406	0.00942825660013234	0.0037147998809814453	0.00037327365841907455	0.001	0.6	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.6, 'loss': 'log', 'penalty': 'elasticnet'}	0.06829268292682927	0.06829268292682927	0.04975124378109453	0.06211220321158436	0.008740518235271163	45	Learner_0
0.07413117090861003	0.00463582553894769	0.003637075424194336	0.00037078972093185057	0.001	0.8	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.8, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.0956937799043062	0.09523809523809523	0.09661835748792269	0.09585007754344138	0.0005742256719990319	43	Learner_0
0.1049942175547282	0.00802656695400956	0.0034509499867757163	0.0004206889503893181	0.001	0.8	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.8, 'loss': 'log', 'penalty': 'elasticnet'}	0.06829268292682927	0.06829268292682927	0.039999999999999994	0.05886178861788618	0.01333729863701456	46	Learner_0
0.08460442225138347	0.005760286067837826	0.00364073117574056	0.00022410774336382446	0.001	0.95	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.95, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.1137440758293839	0.08612440191387559	0.11428571428571428	0.10471806400965793	0.013149563887659125	39	Learner_0
0.10477892557779948	0.011415334042582314	0.003409147262573242	0.00023042988131065863	0.001	0.95	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.95, 'loss': 'log', 'penalty': 'elasticnet'}	0.05882352941176471	0.07766990291262135	0.039999999999999994	0.058831144108128695	0.0153786744086149	47	Learner_0
0.10101024309794109	0.013898490333847064	0.0037635167439778647	0.0005610557854181332	0.001	1	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 1, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.1137440758293839	0.08571428571428572	0.09661835748792269	0.09869223967719742	0.011536695771186167	41	Learner_0
0.09915900230407715	0.015766209281357673	0.002908786137898763	3.768337864681177e-05	0.001	1	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 1, 'loss': 'log', 'penalty': 'elasticnet'}	0.04926108374384237	0.07766990291262135	0.039999999999999994	0.05564366221882124	0.016027234682533927	48	Learner_0
0.23986093203226724	0.029404192919054578	0.0032677650451660156	0.00025313339672427735	0.0001	0	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5817174515235457	0.6082191780821917	0.6408839779005525	0.61027353583543	0.02419827473483703	4	Learner_0
0.2005759080251058	0.028414721372345787	0.0032281080881754556	0.0005372590562511343	0.0001	0	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0, 'loss': 'log', 'penalty': 'elasticnet'}	0.5302013422818792	0.6	0.5448275862068965	0.5583429761629253	0.030055088077955414	14	Learner_0
0.33091243108113605	0.048467505853522	0.0030771096547444663	6.708177876717242e-05	0.0001	0.05	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.05, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5698324022346368	0.591549295774648	0.6366197183098592	0.5993338054397147	0.02781588682961653	8	Learner_0
0.17325862248738608	0.009674556804337023	0.003138383229573568	0.00012429519687416323	0.0001	0.05	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.05, 'loss': 'log', 'penalty': 'elasticnet'}	0.5172413793103449	0.5678233438485804	0.5874587458745875	0.5575078230111709	0.029579577632938746	15	Learner_0
0.34792367617289227	0.019128185711312366	0.003215312957763672	0.0003026147636436069	0.0001	0.25	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.25, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5706371191135734	0.6010928961748635	0.6629213483146067	0.6115504545343479	0.03839370725295772	3	Learner_0
0.1706534226735433	0.023837651840446547	0.0029709339141845703	0.00017773333512924905	0.0001	0.25	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.25, 'loss': 'log', 'penalty': 'elasticnet'}	0.528052805280528	0.5407166123778502	0.5498281786941581	0.5395325321175121	0.008929100603194368	16	Learner_0
0.3628811836242676	0.024292428307750764	0.0036908785502115884	0.0004399897295677462	0.0001	0.3	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.3, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5730337078651686	0.609625668449198	0.64804469273743	0.6102346896839322	0.030626134188792925	5	Learner_0
0.17307265599568686	0.01993750005429901	0.0032289822896321616	0.00027386262121969823	0.0001	0.3	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.3, 'loss': 'log', 'penalty': 'elasticnet'}	0.5150501672240803	0.599388379204893	0.5646258503401361	0.5596881322563698	0.03460750684399932	13	Learner_0
0.3046523729960124	0.04631577747947277	0.003602743148803711	0.0006635032993052597	0.0001	0.6	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.6, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5863013698630137	0.581151832460733	0.6462395543175489	0.6045642522137652	0.029543781499616225	7	Learner_0
0.19465835889180502	0.010821235494779787	0.003391901652018229	0.00018819894728488716	0.0001	0.6	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.6, 'loss': 'log', 'penalty': 'elasticnet'}	0.5114754098360655	0.6042296072507553	0.5666666666666667	0.5607905612511624	0.03809402180265206	12	Learner_0
0.29721983273824054	0.014231554795110785	0.003405968348185221	0.0002920659274839856	0.0001	0.8	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.8, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5923913043478262	0.5983827493261455	0.6348314606741573	0.6085351714493763	0.018754474550127243	6	Learner_0
0.19534818331400552	0.02007699709516523	0.0035409927368164062	0.0003569533556929966	0.0001	0.8	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.8, 'loss': 'log', 'penalty': 'elasticnet'}	0.532051282051282	0.56875	0.6070287539936102	0.5692766786816308	0.030611690223844395	10	Learner_0
0.2547589937845866	0.030108133967975598	0.003391822179158529	0.0004060244524393925	0.0001	0.95	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.95, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.6253369272237197	0.584022038567493	0.6288951841359773	0.6127513833090633	0.02036658595221437	2	Learner_0
0.20955562591552734	0.012163490264429313	0.003566185633341471	0.00027698468187095	0.0001	0.95	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 0.95, 'loss': 'log', 'penalty': 'elasticnet'}	0.5414012738853504	0.5626911314984709	0.5954692556634305	0.5665205536824173	0.02223863033980696	11	Learner_0
0.29924209912618	0.010052749205012715	0.003528118133544922	0.00029466125087168447	0.0001	1	hinge	elasticnet	{'alpha': 0.0001, 'l1_ratio': 1, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.6103542234332425	0.61455525606469	0.6402266288951841	0.6217120361310389	0.013203655496597046	1	Learner_0
0.2174358367919922	0.0034445369787167606	0.003109455108642578	0.0001804569839775333	0.0001	1	log	elasticnet	{'alpha': 0.0001, 'l1_ratio': 1, 'loss': 'log', 'penalty': 'elasticnet'}	0.5488958990536277	0.5783132530120482	0.6025641025641025	0.5765910848765928	0.02194376774584711	9	Learner_0
0.31319403648376465	0.010526799494802765	0.003100872039794922	0.00015130259180393463	0.0005	0	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5084745762711864	0.5231788079470199	0.5827814569536424	0.5381449470572829	0.03212856588862933	17	Learner_0
0.21522307395935059	0.02794274430009221	0.003749847412109375	0.0005279666611683383	0.0005	0	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0, 'loss': 'log', 'penalty': 'elasticnet'}	0.32653061224489793	0.4015748031496063	0.3153526970954357	0.34781937082997993	0.03828377658725769	22	Learner_0
0.3928961753845215	0.026557518651184497	0.0033447742462158203	0.0002241614811098283	0.0005	0.05	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.05, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.5102040816326531	0.4999999999999999	0.5342465753424657	0.5148168856583729	0.014356542095425088	18	Learner_0
0.1507145563761393	0.009528693748623574	0.004731973012288411	0.002277322918590613	0.0005	0.05	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.05, 'loss': 'log', 'penalty': 'elasticnet'}	0.3140495867768595	0.3562753036437247	0.2672413793103448	0.31252208991030966	0.036363991856033374	27	Learner_0
0.2562277317047119	0.021998154107158087	0.004297018051147461	6.050604468913873e-05	0.0005	0.25	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.25, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.4501845018450184	0.4693140794223827	0.47191011235955055	0.46380289787565054	0.009687806067012559	19	Learner_0
0.15617680549621582	0.012109297162275049	0.004155317942301433	0.0008737102342198252	0.0005	0.25	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.25, 'loss': 'log', 'penalty': 'elasticnet'}	0.240343347639485	0.28813559322033894	0.2378854625550661	0.25545480113829666	0.023130584775779867	29	Learner_0
0.23293455441792807	0.028196015613278516	0.0034809112548828125	0.0004487196010426375	0.0005	0.3	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.3, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.4344569288389514	0.4558823529411764	0.4291187739463602	0.4398193519088293	0.011565436323753953	20	Learner_0
0.1558988889058431	0.024623413287242525	0.003736575444539388	0.0004747512945529571	0.0005	0.3	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.3, 'loss': 'log', 'penalty': 'elasticnet'}	0.23275862068965517	0.2660944206008584	0.2378854625550661	0.24557950128185987	0.01465645620826073	30	Learner_0
0.1733116308848063	0.020777362695401567	0.0034564336140950522	0.00011340746448478152	0.0005	0.6	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.6, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.344	0.37647058823529417	0.3153526970954357	0.34527442844357664	0.024967542666953915	23	Learner_0
0.13814067840576172	0.002242061908454969	0.0035973389943440757	0.00042487503430598987	0.0005	0.6	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.6, 'loss': 'log', 'penalty': 'elasticnet'}	0.20264317180616742	0.2280701754385965	0.1981981981981982	0.2096371818143207	0.013159809726545691	33	Learner_0
0.13895599047342935	0.011185201145832222	0.0037044684092203775	0.0001878013460216295	0.0005	0.8	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.8, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.32653061224489793	0.3453815261044177	0.3153526970954357	0.3290882784815838	0.012391902876378107	26	Learner_0
0.14824899037679037	0.010743779945920542	0.0033020973205566406	0.0004507855846240803	0.0005	0.8	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.8, 'loss': 'log', 'penalty': 'elasticnet'}	0.20444444444444446	0.20353982300884957	0.1981981981981982	0.20206082188383076	0.0027561423872315425	34	Learner_0
0.1404393513997396	0.025822692602008708	0.003555774688720703	0.0003314870614960934	0.0005	0.95	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.95, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.352	0.33870967741935487	0.3083333333333333	0.3330143369175627	0.018276070365698793	24	Learner_0
0.11463562647501628	0.0280153625188131	0.002666632334391276	0.0009595793325649709	0.0005	0.95	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 0.95, 'loss': 'log', 'penalty': 'elasticnet'}	0.19730941704035876	0.24242424242424243	0.19642857142857142	0.21205407696439085	0.02147796056103437	31	Learner_0
0.09752980868021648	0.011464139859261452	0.003017981847127279	0.00026557748877792067	0.0005	1	hinge	elasticnet	{'alpha': 0.0005, 'l1_ratio': 1, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.344	0.32258064516129026	0.3236514522821577	0.33007736581448266	0.00985449014308797	25	Learner_0
0.11013491948445638	0.020600710780309228	0.002736806869506836	0.000804076145809895	0.0005	1	log	elasticnet	{'alpha': 0.0005, 'l1_ratio': 1, 'loss': 'log', 'penalty': 'elasticnet'}	0.22123893805309733	0.2105263157894737	0.20353982300884957	0.21176835895047352	0.007278812712144711	32	Learner_0
