0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
0.5289329284712124	0.5277214405430909	0.5297878447725543	0.5318475534598023	0.53070992191839	0.5319396382292033	0.5430114750741931	0.5357509157509157	0.5194891845694322	0.5097176458730353	0.5021576301362342	0.0	0.01658541488666633	0.0811296169227677	0.2960189365023202	0.4590325030981859	0.09312842610827765	0.09870340835253116	0.3030323897214278
0.5240199819845838	0.5087808229131575	0.522519648140998	0.5242750844952443	0.5275245741695694	0.5319634493147932	0.5481091692196983	0.5187316546314608	0.5229307899991388	0.5313970918009865									
0.5319795024762896	0.5327063853203753	0.5293076236705863	0.5279449482731453	0.5314465246158081	0.5323037041214299	0.5242196722530511	0.5400168129525927	0.5301995342162455	0.5404199208307793									
0.5236542411103353	0.545445045895568	0.5300239821978953	0.541326062052054	0.5250986847655983	0.5329621148777667	0.5352622593429671	0.534780550333065	0.5270653722620686	0.5495205498613814									
0.5317334337754581	0.5498888536043188	0.5462503676995333	0.5380532034640034	0.5264102920450637	0.5464150314713764	0.5366079508386471	0.5591632675573008	0.5335302227311313	0.5315010269886493									
