mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_l1_ratio	param_loss	param_penalty	params	split0_test_score	split1_test_score	split2_test_score	mean_test_score	std_test_score	rank_test_score	learner ID
0.4883263905843099	0.01697638106265928	0.009747664133707682	0.00227576773958535	0.001	0.05	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.05, 'loss': 'log', 'penalty': 'elasticnet'}	0.03940886699507389	0.05882352941176471	0.05940594059405941	0.052546112333632676	0.00929247767499529	36	Learner_0
0.3660094738006592	0.02906829223065435	0.00961605707804362	0.0021197759294223884	0.001	0.25	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.25, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.04926108374384237	0.04926108374384237	0.03015075376884422	0.04289097375217632	0.009008695944022491	37	Learner_0
0.36353087425231934	0.015988567804514207	0.008486191431681315	0.0015763612185653473	0.001	0.25	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.25, 'loss': 'log', 'penalty': 'elasticnet'}	0.039800995024875614	0.029850746268656712	0.039999999999999994	0.03655058043117744	0.004738194740544893	39	Learner_0
0.3002018133799235	0.01856991549221546	0.011536598205566406	0.002143865563895836	0.001	0.3	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.3, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.04926108374384237	0.04926108374384237	0.03015075376884422	0.04289097375217632	0.009008695944022491	37	Learner_0
0.40057889620463055	0.023011351874236006	0.008899450302124023	0.0014199893930592787	0.001	0.3	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.3, 'loss': 'log', 'penalty': 'elasticnet'}	0.039800995024875614	0.029850746268656712	0.03015075376884422	0.03326749835412551	0.004621503015619425	42	Learner_0
0.33961860338846844	0.0835500130249229	0.008634805679321289	0.0011141768474304014	0.001	0.6	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.6, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.029850746268656712	0.04926108374384237	0.01015228426395939	0.02975470475881949	0.015966244959666892	43	Learner_0
0.33675376574198407	0.03813627166776907	0.00920724868774414	0.0007129295457365657	0.001	0.6	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.6, 'loss': 'log', 'penalty': 'elasticnet'}	0.010101010101010102	0.02010050251256281	0.01015228426395939	0.013451265625844103	0.004701767089206786	45	Learner_0
0.3311747709910075	0.06892581999278713	0.009139299392700195	0.0018666384945293711	0.001	0.8	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.8, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.029850746268656712	0.04926108374384237	0.01015228426395939	0.02975470475881949	0.015966244959666892	43	Learner_0
0.3657114505767822	0.028190506977050254	0.00810392697652181	0.0005361870879161991	0.001	0.8	log	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.8, 'loss': 'log', 'penalty': 'elasticnet'}	0.010101010101010102	0.010101010101010102	0.0	0.006734006734006735	0.004761661826172037	46	Learner_0
0.2731560866038005	0.0121220943830398	0.008877197901407877	0.001219202794344572	0.001	0.95	hinge	elasticnet	{'alpha': 0.001, 'l1_ratio': 0.95, 'loss': 'hinge', 'penalty': 'elasticnet'}	0.039603960396039604	0.05882352941176471	0.01015228426395939	0.03619325802392124	0.020015780342233662	40	Learner_0
