0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
0.5964589241623223	0.591275371813069	0.5895654785367044	0.5932714193001997	0.5881096733293626	0.5892452162346319	0.5981352469096599	0.5941551207004693	0.5881287758601349	0.6007958374964791	0.5756813450174588	0.0	0.025712643398991254	0.13470766363848127	0.3561073778768149	0.5685355586686959	0.17148918450928438	0.15857103829135386
0.5869194821781029	0.6001697139967247	0.5924528804156494	0.5904797405836186	0.5987191161406418	0.5982375922956479	0.5952683887991168	0.5919336877667005	0.6103634158580673	0.5801579138049768								
0.5958781726806804	0.6040906729362755	0.607555041422549	0.6024909344833153	0.5990019770664657	0.596276204427534	0.6033824416066756	0.614669448056123	0.5844794946646387	0.6134605862547039								
0.5933480100146767	0.6100802568218299	0.6142743428842673	0.6010773241620501	0.5964784662962329	0.6096448940163799	0.6151105175872655	0.5965008101662206	0.6085695666340828	0.6049836960690587								
0.569305261220356	0.6263452888107436	0.6133690972066366	0.6000371792248815	0.6110772775950652	0.6139497915842341	0.6235527866619224	0.5880827382320436	0.6072966909890496	0.6093906587434894								
0.6308639212751127	0.6288134502649395	0.6255893842397314	0.6143337300069418	0.6107911699080987	0.6109833559344467	0.6113357987777691	0.6090244851578797	0.6089018445213684	0.6114812810015454								
0.6234721566601649	0.6251971626237839	0.6233751308407215	0.5862952239631793	0.6238975315641722	0.6294067113807474	0.6144569465208383	0.6274323128495517	0.6240561224933211	0.6339579038007758								
0.6257770774053387	0.6187494634732595	0.6241187610474408	0.6273334949847429	0.6202735875343391	0.6215601075936271	0.6255870785543057	0.6309177399426389	0.6234997629563092	0.6251849168251667								
0.627423317744673	0.6281583861608605	0.6350838195795129	0.6289499099678072	0.6294042303042243	0.6256926239486534	0.6267889669529013	0.6319139364083185	0.6269522219759412	0.623544342325849								
0.6265298894285175	0.6223602636802062	0.6268190413894025	0.6327287432414217	0.6273418144237685	0.6221928354657263	0.6292032500358159	0.6293781547164333	0.6271232697249473	0.6391122602984797								
0.6189496927719366	0.630180514014783	0.6254875824165519	0.6267333958031632	0.6250308910132375	0.626313296546031	0.6288288335176255	0.6216995149113181	0.6254095646475623	0.6235733649407683								
0.6230512143107235	0.6250192170661043	0.623095360383496	0.6224286998135513	0.6247819850125326	0.6347971641426643	0.6277069256210416	0.6294023448255873	0.6253019676891062	0.6215836625484847								
0.624910106377074	0.6305406453605898	0.6279885649255502	0.6235472177672735	0.620680404045681	0.6236528777570106	0.6291313336513946	0.6240761889084369	0.6242201539043094	0.627664229156258								
0.62208048549059	0.6233600647410246	0.629221407583895	0.6266990634637694	0.628130688177509	0.61927267394933	0.6207186810635087	0.6222664386656374	0.6353137143511574	0.623112283519843								
0.6295745920871094	0.6255042478140272	0.624444110516534	0.6244319950202303	0.624546536414401	0.6235207420493524	0.630441400304414	0.6360898988017633	0.6254171294857919	0.6195663450565411								
0.6289590426080678	0.6256413277755685	0.6225732571330722	0.6206251727992216	0.6239401912876414	0.6233983286908078	0.623494996974303	0.6235722915694094	0.6223528000089088	0.6283270104428559								
0.6258935087447112	0.6217402896111952	0.6229637414608513	0.6296374974937676	0.6247035365021271	0.6245314716929501	0.6282881716039754	0.6291029552362155	0.622369543495734	0.6265079365079366								
0.6234138971715205	0.6177862437997244	0.6284546300108259	0.6271547766477518	0.6241975899993001	0.6245743956418113	0.6290629761300153	0.6251575189341314	0.6313836169188146	0.6308098483453061								
0.6258294216582689	0.626947928930026	0.6101384421004313	0.6375151414893384	0.6196752874141498	0.6294676455450486	0.6257769058994137	0.6305427962783182	0.624707623079546	0.6296979252732552								
0.6252333881579307	0.622534564328694	0.6417710612180899	0.6242118151209061	0.6248265700320496	0.6294837088433818	0.6262877980238603	0.6359980520275943	0.6236184091808924	0.6266646147532574								
0.6266258984136078	0.6281168492436099	0.6275421808324141	0.6191906700541798	0.6283717387279939	0.6248931336501958	0.625388962977075	0.620613740153804	0.5877551178759557	0.6351892435106209								
